1.075	 7.469
3.414	 9.707
4.877	 10.898
4.284	 12.135
11.651	 14.143
6.778	 14.169
16.592	 22.923
20.978	 27.352
23.762	 29.489
23.227	 29.668
24.919	 30.976
28.406	 32.308
21.902	 32.482
31.284	 34.529
28.378	 35.011
31.472	 35.168
32.763	 36.919
26.913	 37.368
35.354	 38.177
35.884	 39.761
40.378	 45.825
39.441	 45.974
41.266	 48.155
42.904	 48.508
42.316	 49.010
42.469	 49.066
45.770	 50.580
43.977	 51.046
49.581	 53.399
51.491	 55.285
55.319	 60.493
55.413	 62.208
65.982	 71.799
64.686	 73.860
71.409	 75.690
67.872	 76.670
70.570	 76.939
78.142	 84.967
79.040	 88.123
86.753	 89.514
86.994	 90.565
102.856	 108.324
105.228	 111.197
108.089	 111.804
108.122	 113.042
101.597	 114.528
108.250	 115.734
123.787	 129.205
120.758	 130.194
129.477	 130.388
120.966	 131.713
129.735	 131.756
130.611	 133.215
130.013	 134.261
131.195	 134.448
133.620	 138.923
135.926	 143.220
138.929	 144.861
140.785	 147.096
142.071	 147.456
139.175	 148.799
148.692	 152.378
153.462	 162.242
155.876	 162.290
161.229	 163.510
159.665	 165.564
168.362	 177.282
172.217	 179.464
178.569	 181.413
180.329	 182.470
174.357	 183.390
188.277	 194.128
193.555	 195.675
186.943	 197.148
193.672	 197.265
187.248	 199.131
200.878	 210.055
206.332	 213.825
209.232	 214.470
206.635	 215.730
209.693	 216.321
215.317	 217.443
215.036	 218.221
207.638	 218.226
210.176	 218.658
216.884	 219.113
221.015	 228.710
222.321	 231.934
229.752	 236.478
237.755	 246.509
245.413	 247.197
237.801	 247.835
251.932	 258.862
252.606	 261.086
263.489	 271.010
264.506	 271.338
271.143	 272.787
270.635	 274.165
271.539	 274.221
272.838	 277.083
283.421	 291.788
287.143	 292.882
288.627	 294.395
289.170	 294.544
306.332	 315.174
313.840	 318.387
312.758	 320.849
317.279	 321.490
314.327	 323.434
319.316	 323.885
320.913	 324.190
314.692	 324.209
322.577	 325.422
324.656	 327.635
329.713	 338.045
337.121	 341.068
334.042	 342.393
350.181	 357.895
350.715	 362.431
360.650	 363.379
362.251	 364.722
364.658	 366.426
364.757	 368.116
368.409	 377.843
369.615	 379.305
372.764	 379.570
373.522	 380.487
370.508	 381.392
373.441	 381.394
380.065	 383.714
376.115	 383.799
385.311	 392.862
387.486	 395.167
390.889	 395.583
394.718	 398.476
394.977	 398.697
396.183	 401.886
399.258	 405.111
402.634	 405.833
408.875	 417.822
414.162	 418.194
410.977	 419.363
408.476	 419.588
416.335	 419.855
418.666	 420.990
416.886	 421.624
419.806	 422.668
427.104	 433.475
429.434	 436.419
430.304	 437.876
435.165	 439.262
435.370	 439.309
432.929	 441.740
441.782	 444.164
436.944	 444.994
442.239	 446.995
448.519	 455.113
461.219	 467.632
460.066	 468.133
463.395	 468.848
468.712	 471.354
464.705	 471.596
470.631	 474.684
473.006	 480.532
479.753	 482.014
481.190	 485.998
479.995	 486.582
482.324	 486.791
481.209	 487.674
484.380	 489.210
486.952	 490.535
488.241	 491.032
486.859	 493.790
487.522	 494.553
491.161	 494.645
489.945	 494.761
490.303	 494.773
491.511	 495.467
498.069	 505.024
497.392	 506.250
506.143	 506.645
500.720	 506.779
501.342	 507.334
501.122	 507.626
507.609	 508.716
508.048	 509.785
506.700	 510.398
510.076	 512.258
514.468	 521.344
522.112	 529.145
524.008	 529.733
529.059	 532.441
524.361	 532.955
530.962	 537.860
536.133	 542.020
534.694	 542.257
540.235	 543.449
543.371	 549.249
548.720	 553.342
548.971	 554.879
549.693	 555.784
555.010	 557.493
563.059	 569.744
563.268	 569.777
562.145	 570.179
564.740	 572.138
565.066	 573.942
565.519	 574.306
563.225	 575.330
570.307	 575.862
570.950	 579.786
574.305	 579.932
587.733	 593.974
589.015	 595.645
593.330	 596.333
598.969	 605.840
599.609	 607.362
602.098	 607.912
606.495	 609.473
605.520	 609.697
607.967	 610.425
613.110	 618.730
620.279	 628.044
624.763	 629.997
623.335	 631.474
634.364	 640.456
633.555	 641.161
634.157	 643.054
641.075	 643.431
637.064	 643.889
641.812	 645.216
642.076	 645.420
642.157	 646.670
641.751	 647.447
637.586	 648.313
645.945	 651.473
647.241	 653.160
650.941	 656.642
657.406	 663.488
658.921	 665.225
657.654	 665.695
663.110	 665.792
663.303	 668.173
659.110	 668.190
666.697	 669.275
659.519	 669.330
664.533	 674.699
675.739	 681.415
678.924	 683.613
683.074	 684.906
680.143	 688.722
684.028	 691.950
694.568	 700.921
695.600	 701.718
697.745	 702.717
698.616	 703.098
695.899	 703.462
696.643	 709.935
704.801	 710.977
706.798	 712.368
708.270	 714.836
712.566	 718.554
713.150	 721.992
715.744	 722.184
715.037	 722.492
716.369	 725.477
721.191	 727.424
726.604	 731.666
728.967	 734.624
735.623	 742.922
738.861	 745.578
739.260	 745.862
740.700	 746.863
744.050	 753.270
750.891	 754.576
755.498	 762.752
767.673	 774.579
770.311	 775.419
771.173	 776.234
771.854	 777.215
771.820	 777.368
773.418	 779.010
780.559	 790.990
796.107	 805.732
798.086	 806.210
801.793	 807.154
805.548	 808.653
807.931	 812.851
811.797	 817.777
815.308	 819.613
819.735	 827.279
823.442	 830.797
826.013	 831.716
823.789	 832.464
822.953	 833.710
830.367	 833.857
829.583	 834.746
832.557	 834.761
834.264	 838.365
835.896	 840.158
836.145	 842.749
839.043	 844.479
