3.172	 9.160
4.751	 10.764
10.073	 13.419
2.240	 14.576
10.457	 15.613
13.631	 17.196
10.087	 20.163
19.045	 20.628
18.625	 22.243
21.490	 23.293
27.831	 28.329
29.088	 30.347
28.502	 30.672
30.124	 31.493
29.415	 33.737
41.111	 44.894
45.882	 49.543
46.421	 52.946
51.261	 54.877
52.176	 57.407
53.791	 59.661
61.830	 64.794
66.693	 70.466
69.747	 75.735
67.863	 75.994
69.763	 76.760
68.414	 77.186
75.132	 78.424
75.176	 79.274
70.595	 79.860
77.785	 80.522
82.123	 84.167
80.431	 84.452
80.748	 84.473
82.229	 86.283
88.546	 88.937
100.035	 106.601
99.858	 111.147
106.355	 112.355
108.813	 112.435
112.689	 114.914
118.023	 119.627
115.531	 120.117
118.082	 121.324
121.003	 125.530
118.755	 126.117
126.016	 130.136
126.978	 131.823
125.191	 132.210
132.444	 134.805
142.985	 144.243
149.160	 151.949
150.433	 152.915
153.043	 157.913
154.295	 159.585
155.483	 160.957
156.043	 161.530
156.819	 162.702
156.950	 164.439
160.310	 164.546
158.962	 164.562
162.877	 165.249
166.157	 168.481
165.718	 170.355
173.916	 176.906
182.276	 184.157
184.910	 188.061
186.312	 190.323
187.601	 192.005
188.255	 194.752
189.180	 195.435
189.989	 196.113
190.534	 196.245
200.247	 201.175
209.238	 214.836
211.841	 216.875
215.596	 220.895
216.785	 221.764
217.061	 222.964
220.870	 224.706
218.840	 227.063
221.135	 227.436
223.280	 230.327
237.133	 243.469
238.568	 245.139
239.737	 246.408
244.414	 246.899
249.498	 254.632
248.425	 256.327
252.370	 257.283
254.591	 258.250
255.933	 259.400
257.004	 259.815
255.597	 260.297
258.748	 265.070
262.660	 265.384
261.822	 267.055
265.588	 269.794
269.288	 271.263
266.226	 274.747
273.592	 274.989
277.913	 281.018
281.662	 282.871
280.606	 284.133
285.080	 286.994
290.690	 292.963
293.495	 296.258
305.038	 307.365
315.755	 317.801
316.343	 324.776
316.276	 325.828
324.188	 330.335
316.844	 331.660
333.634	 335.413
334.912	 337.157
332.957	 339.567
337.189	 339.699
338.096	 340.458
339.859	 345.362
345.245	 348.472
343.263	 351.058
348.843	 351.793
350.975	 352.352
352.414	 355.269
355.823	 357.395
350.979	 357.899
354.350	 358.290
357.073	 361.271
359.057	 362.101
360.740	 363.097
361.011	 365.397
361.924	 366.747
370.210	 371.624
371.277	 373.906
370.133	 374.384
370.326	 375.841
373.772	 378.552
387.197	 390.129
401.231	 407.193
415.456	 417.176
415.789	 418.214
418.909	 421.423
421.030	 424.027
421.573	 425.134
429.756	 432.236
430.547	 433.327
450.097	 458.334
452.594	 458.603
454.570	 459.625
459.262	 460.540
453.172	 461.369
456.682	 461.550
455.170	 464.169
462.864	 464.511
464.771	 466.994
465.829	 467.000
468.291	 468.954
471.230	 472.573
469.956	 473.029
472.337	 476.285
473.004	 477.731
474.719	 478.537
476.653	 480.173
483.205	 485.991
486.940	 493.288
491.140	 496.486
493.688	 500.112
492.485	 500.655
496.729	 504.732
500.276	 505.007
502.768	 506.401
501.028	 507.787
500.620	 508.277
503.265	 510.585
512.582	 516.004
517.775	 520.966
519.873	 524.604
520.577	 526.672
520.991	 526.755
532.038	 537.450
535.546	 539.257
541.163	 546.058
542.562	 547.836
544.404	 549.819
543.387	 550.364
549.959	 552.662
551.789	 555.261
554.899	 557.474
559.580	 560.113
560.414	 562.246
560.651	 565.604
564.421	 565.749
573.719	 577.950
582.505	 587.455
587.289	 596.294
584.431	 596.321
591.062	 599.208
597.710	 599.444
599.704	 600.875
598.216	 601.177
601.246	 604.592
604.644	 608.310
606.225	 608.882
611.804	 613.370
617.166	 618.026
617.374	 621.149
618.400	 622.925
629.524	 632.918
631.565	 635.503
629.628	 637.916
640.264	 645.934
646.013	 648.300
648.605	 650.231
645.017	 652.191
650.216	 653.413
652.781	 654.952
659.186	 661.884
663.433	 664.622
664.532	 665.524
665.406	 667.081
661.493	 667.932
667.638	 669.197
667.884	 671.461
670.768	 673.273
675.316	 682.970
684.160	 687.759
687.457	 689.280
689.371	 691.421
691.270	 694.601
700.990	 703.381
701.668	 706.834
703.184	 707.537
716.247	 717.639
716.330	 720.932
719.782	 722.867
719.855	 723.063
721.179	 725.276
721.696	 727.004
725.048	 727.666
722.226	 728.038
720.961	 728.517
721.358	 729.175
726.697	 730.030
732.558	 733.749
731.775	 735.531
736.716	 738.444
733.160	 742.350
742.299	 745.328
744.638	 747.430
748.121	 749.384
750.775	 752.469
753.116	 757.665
758.742	 760.947
765.949	 767.064
771.362	 773.800
772.201	 778.937
778.201	 781.070
779.833	 782.775
783.569	 785.174
785.089	 787.777
785.694	 792.826
789.979	 796.154
795.424	 796.781
789.192	 797.260
800.390	 800.965
802.518	 806.136
806.467	 807.136
806.889	 808.541
803.913	 810.751
811.608	 815.966
821.255	 823.250
825.578	 829.653
826.360	 833.589
832.129	 837.102
836.846	 838.705
837.034	 840.279
837.786	 842.708
840.331	 843.530
840.753	 847.328
843.995	 850.077
857.859	 859.389
858.821	 862.077
862.909	 865.498
863.045	 868.869
864.200	 869.983
872.464	 877.340
875.355	 879.373
877.987	 883.646
885.511	 888.444
886.084	 890.897
886.136	 893.041
886.738	 893.354
888.846	 894.377
890.803	 894.419
895.408	 899.461
901.014	 902.032
901.698	 904.011
904.905	 906.204
905.066	 907.187
903.341	 908.252
905.095	 910.282
909.551	 912.290
