3.406	 9.491
5.105	 11.097
7.394	 12.189
4.370	 12.722
12.598	 14.599
11.026	 16.641
23.886	 26.491
27.185	 30.443
29.059	 34.648
30.481	 35.860
31.682	 35.896
35.413	 36.835
37.062	 40.289
38.688	 40.962
37.238	 42.547
43.091	 44.770
42.515	 46.101
45.809	 47.880
47.977	 49.805
43.642	 52.255
50.852	 54.373
56.261	 58.664
59.944	 66.663
62.642	 67.650
67.419	 69.870
66.304	 70.588
68.702	 70.597
69.442	 71.900
73.284	 75.164
70.435	 77.039
75.185	 79.369
73.560	 80.792
78.739	 82.570
81.394	 84.161
76.795	 84.414
80.325	 84.536
82.982	 85.506
89.378	 101.344
97.622	 103.461
99.613	 104.963
102.407	 106.260
102.758	 107.624
103.848	 109.036
105.379	 109.799
111.129	 112.292
111.952	 114.302
113.837	 114.402
125.945	 134.900
130.751	 136.348
131.118	 136.897
128.039	 137.519
136.120	 137.834
138.760	 141.924
141.010	 143.685
142.209	 145.000
143.245	 146.014
144.787	 148.731
148.054	 149.646
154.006	 157.501
156.047	 157.808
159.208	 160.255
161.728	 163.066
164.529	 167.676
167.738	 169.603
173.016	 176.923
173.264	 184.586
177.386	 184.997
178.183	 185.029
181.516	 187.221
178.800	 187.357
181.228	 187.610
190.523	 193.024
187.703	 193.713
194.195	 196.075
194.241	 198.237
196.820	 199.416
199.145	 200.730
200.114	 202.325
199.639	 202.705
203.512	 205.208
204.608	 206.941
207.973	 211.631
211.690	 212.434
210.282	 213.305
219.095	 220.118
224.361	 226.619
225.625	 231.839
228.242	 233.115
226.791	 233.941
225.752	 236.504
231.729	 237.304
247.080	 250.902
248.337	 254.406
252.445	 256.459
255.014	 257.266
258.376	 260.922
258.845	 264.401
261.086	 265.166
264.345	 267.368
262.288	 268.718
260.299	 269.151
268.204	 270.358
269.314	 271.022
267.483	 271.992
267.803	 274.384
272.410	 274.744
277.764	 279.654
280.066	 281.307
285.573	 286.502
286.961	 288.540
288.049	 292.695
289.299	 295.512
294.883	 296.774
289.835	 296.963
296.064	 299.222
300.830	 302.914
298.361	 306.489
302.944	 309.655
302.936	 309.815
315.664	 317.615
322.399	 325.156
323.064	 326.599
324.053	 327.843
326.150	 329.124
332.784	 335.215
344.534	 348.008
345.384	 348.838
347.758	 349.603
352.458	 352.991
353.891	 358.322
357.643	 359.476
358.145	 362.376
360.768	 363.483
366.508	 369.985
378.238	 379.780
378.475	 380.511
380.072	 383.417
380.726	 385.930
382.438	 387.087
384.705	 387.804
384.985	 389.882
385.991	 391.392
393.492	 395.501
395.897	 397.684
397.644	 401.681
401.645	 403.896
405.515	 407.258
405.657	 410.412
409.181	 410.985
414.922	 416.696
414.403	 417.339
419.261	 420.829
421.271	 423.596
420.225	 424.685
424.398	 425.533
424.735	 429.463
427.859	 432.379
434.110	 440.705
439.173	 441.181
437.515	 442.499
440.821	 446.475
447.342	 449.360
444.960	 449.843
447.596	 451.010
450.093	 452.445
454.911	 456.952
456.086	 456.970
463.587	 467.300
467.556	 471.515
469.994	 474.757
473.974	 477.696
474.209	 482.666
479.814	 484.818
484.738	 487.046
491.614	 495.887
492.007	 498.225
492.251	 498.820
495.711	 499.286
498.071	 500.867
492.676	 501.139
499.086	 501.205
498.443	 501.900
494.133	 503.165
503.856	 505.897
505.659	 506.603
510.394	 513.338
510.373	 513.842
512.686	 514.540
520.364	 521.859
523.516	 524.758
522.857	 525.150
527.131	 530.916
528.492	 531.693
531.730	 535.145
531.645	 535.575
534.711	 538.162
534.617	 539.204
538.612	 539.242
540.442	 542.076
540.813	 542.763
543.048	 543.594
543.246	 544.850
546.273	 547.031
562.111	 569.291
568.739	 572.365
566.302	 572.469
569.048	 573.711
572.486	 575.718
575.579	 579.481
575.722	 580.348
582.302	 583.015
580.213	 583.732
583.888	 586.604
589.837	 591.495
588.322	 592.170
592.284	 593.974
591.711	 594.352
593.391	 598.280
599.319	 601.931
600.862	 604.169
598.728	 605.471
613.756	 614.701
614.528	 621.150
621.633	 623.309
628.793	 631.166
629.066	 632.903
630.846	 635.154
633.915	 637.386
634.053	 640.150
632.839	 640.375
634.844	 641.196
640.620	 641.680
635.908	 642.680
635.131	 646.532
647.185	 648.220
647.059	 648.903
648.212	 650.434
659.474	 662.330
661.689	 667.145
664.502	 670.051
664.518	 670.407
666.413	 673.893
679.129	 680.660
680.473	 683.987
680.765	 687.763
682.535	 691.121
691.955	 694.037
693.150	 700.564
697.733	 703.150
702.315	 703.644
702.982	 706.025
704.656	 708.066
708.249	 710.310
709.759	 711.217
710.364	 713.985
720.154	 723.685
723.160	 726.592
728.891	 730.130
728.964	 735.096
729.851	 735.934
732.043	 737.300
731.843	 739.523
747.004	 751.147
746.233	 751.821
749.031	 752.957
748.343	 756.113
749.350	 756.686
754.003	 757.107
750.106	 758.176
754.946	 758.691
751.127	 759.330
756.248	 759.335
756.231	 759.867
760.235	 762.823
759.730	 763.906
757.549	 764.591
763.826	 764.785
762.835	 765.332
766.683	 768.656
766.758	 769.281
773.003	 774.467
773.050	 774.719
773.438	 778.067
777.861	 779.624
777.727	 781.065
781.408	 785.531
791.528	 797.392
797.394	 803.096
800.933	 806.186
810.025	 814.532
811.630	 816.952
817.523	 819.060
818.781	 822.266
826.369	 831.164
826.829	 835.499
834.869	 838.249
839.977	 847.531
845.324	 849.852
848.295	 852.185
848.342	 853.504
845.702	 853.814
852.266	 855.051
851.991	 856.480
852.997	 856.943
852.013	 857.704
858.941	 860.428
860.232	 862.452
862.450	 865.263
864.849	 865.749
865.579	 866.750
868.005	 870.668
872.107	 872.926
871.095	 873.082
873.656	 875.324
875.381	 878.401
883.076	 885.478
885.606	 887.492
894.067	 895.923
