2.848	 9.623
8.962	 11.223
9.816	 15.076
10.894	 19.979
18.743	 20.509
22.666	 23.582
22.647	 26.515
22.723	 28.848
26.037	 31.310
34.941	 36.622
36.930	 44.488
39.812	 48.079
45.742	 49.362
51.089	 54.288
54.893	 58.740
57.959	 61.160
60.268	 62.904
61.830	 64.505
63.210	 69.041
63.226	 71.055
68.790	 71.579
72.107	 75.560
80.372	 82.109
82.851	 87.284
83.074	 88.528
83.938	 89.293
85.795	 90.705
87.355	 90.915
89.417	 92.138
91.236	 93.573
92.348	 94.700
91.678	 95.130
96.067	 97.764
96.145	 99.425
92.348	 100.226
92.511	 101.289
99.536	 103.469
102.821	 105.448
106.349	 108.195
108.431	 108.714
112.151	 114.702
112.445	 114.702
118.915	 119.732
123.022	 124.299
121.048	 124.694
124.869	 126.292
126.962	 128.521
126.055	 131.137
130.089	 133.037
131.454	 134.646
138.432	 142.438
142.592	 144.403
145.262	 146.980
152.393	 156.990
155.174	 159.965
157.426	 164.732
163.549	 166.467
159.759	 167.539
163.716	 167.787
164.125	 169.486
160.075	 170.023
165.622	 170.742
171.520	 173.180
168.151	 173.503
164.684	 175.381
176.502	 177.886
174.990	 179.392
177.173	 179.761
176.997	 180.240
179.720	 181.519
178.749	 181.840
181.596	 183.579
180.026	 183.964
181.965	 185.332
187.480	 188.374
187.240	 189.736
187.021	 190.203
188.175	 190.476
191.807	 193.570
191.340	 193.862
192.007	 195.704
192.301	 198.791
195.998	 199.761
196.741	 202.635
202.591	 203.835
203.940	 205.295
208.852	 210.046
225.519	 231.718
222.231	 233.216
231.137	 233.582
236.609	 238.610
232.240	 239.042
242.190	 243.681
244.767	 247.570
247.506	 248.933
253.419	 255.147
256.711	 257.482
254.560	 259.552
260.825	 262.945
259.872	 265.048
261.538	 269.940
266.462	 270.641
261.295	 270.691
275.418	 276.948
274.002	 279.121
278.496	 279.378
284.769	 287.953
291.025	 292.139
286.489	 292.142
291.568	 293.889
292.658	 295.748
296.310	 300.484
298.172	 301.705
298.867	 302.662
305.200	 307.235
308.599	 311.324
311.727	 315.287
319.345	 320.676
319.781	 323.107
320.462	 326.952
321.852	 328.634
325.972	 329.595
328.591	 330.062
323.974	 331.606
327.888	 331.699
329.682	 333.637
323.450	 334.847
334.019	 339.652
341.176	 342.366
341.876	 344.569
339.859	 347.842
343.088	 350.346
345.999	 352.083
356.837	 357.782
357.826	 360.727
356.646	 361.424
359.041	 363.253
359.422	 366.024
366.703	 368.678
377.491	 380.647
379.034	 381.705
380.292	 386.130
385.909	 389.950
387.791	 395.089
389.144	 396.243
391.252	 396.634
388.822	 397.678
395.947	 398.091
391.321	 401.211
400.691	 402.187
399.815	 403.315
403.075	 406.850
407.091	 409.154
409.232	 411.807
420.983	 426.999
424.881	 428.978
427.752	 431.147
437.300	 439.629
438.813	 445.532
441.988	 446.687
442.403	 447.731
447.161	 451.763
448.544	 452.868
450.029	 456.215
456.881	 457.766
457.212	 460.341
461.649	 464.002
465.588	 469.445
470.725	 472.380
470.798	 478.776
474.737	 482.187
472.145	 482.538
477.252	 485.495
479.304	 485.849
482.955	 486.827
483.258	 488.586
486.810	 490.125
487.897	 491.196
489.628	 491.823
490.596	 492.989
494.852	 497.552
493.527	 497.606
496.263	 501.265
499.240	 501.359
503.309	 506.441
503.968	 509.411
509.652	 511.196
503.971	 511.576
507.425	 512.826
522.260	 524.481
526.372	 527.198
527.516	 528.282
532.074	 534.602
533.672	 540.154
547.181	 551.327
547.911	 554.860
551.554	 556.699
555.421	 557.425
