1.075	 7.469
3.414	 9.707
4.877	 10.898
4.284	 12.135
11.651	 13.658
6.778	 14.169
16.592	 17.923
20.978	 25.407
23.227	 27.723
21.902	 28.406
23.762	 28.984
24.919	 30.441
28.406	 31.373
31.284	 33.505
28.378	 34.105
31.472	 34.157
32.763	 35.894
26.913	 36.285
35.354	 36.613
35.884	 38.278
40.378	 40.825
41.266	 43.595
42.904	 44.788
42.469	 45.270
42.316	 45.352
39.441	 45.654
45.770	 48.195
43.977	 48.364
49.581	 52.401
51.491	 53.376
55.413	 57.208
55.319	 60.493
65.982	 66.799
64.686	 68.860
67.872	 72.743
71.409	 74.574
70.570	 74.637
78.142	 79.967
79.040	 83.123
86.994	 88.046
86.753	 88.143
102.856	 108.324
105.228	 111.197
108.089	 111.804
108.122	 113.042
101.597	 114.528
108.250	 115.734
120.758	 125.194
123.787	 125.612
120.966	 126.713
129.477	 129.672
129.735	 131.103
130.611	 132.561
130.013	 132.562
131.195	 133.795
133.620	 138.281
135.926	 140.223
138.929	 140.570
140.785	 143.706
139.175	 145.093
142.071	 146.302
148.692	 152.271
153.462	 157.242
155.876	 158.655
159.665	 162.988
161.229	 164.208
168.362	 172.282
172.217	 174.530
174.357	 180.637
178.569	 182.585
180.329	 183.643
186.943	 192.148
188.277	 193.099
193.555	 195.103
193.672	 196.692
187.248	 199.030
200.878	 205.055
206.332	 210.103
206.635	 211.033
209.232	 212.865
209.693	 215.133
207.638	 216.693
210.176	 217.291
215.036	 217.624
215.317	 217.816
216.884	 218.961
221.015	 223.710
222.321	 226.934
229.752	 234.296
237.755	 241.509
237.801	 246.544
245.413	 247.231
251.932	 253.862
252.606	 257.342
263.489	 266.010
264.506	 267.841
270.635	 273.790
271.143	 275.238
271.539	 276.673
272.838	 279.061
283.421	 286.788
287.143	 288.237
288.627	 290.879
289.170	 292.541
306.332	 315.174
313.840	 318.387
312.758	 320.849
317.279	 321.490
314.327	 323.434
319.316	 323.885
320.913	 324.190
314.692	 324.209
322.577	 325.422
324.656	 326.870
329.713	 333.045
334.042	 338.389
337.121	 340.416
350.181	 352.895
350.715	 359.611
360.650	 361.598
362.251	 363.594
364.658	 366.361
364.757	 368.052
368.409	 372.843
372.764	 377.314
369.615	 377.533
373.522	 379.580
370.508	 380.499
373.441	 380.865
376.115	 382.935
380.065	 383.292
385.311	 387.862
387.486	 390.167
390.889	 393.609
394.718	 398.027
394.977	 398.091
396.183	 401.437
399.258	 402.483
402.634	 403.355
408.875	 412.822
408.476	 414.588
414.162	 414.961
410.977	 416.209
416.335	 417.996
416.886	 419.348
418.666	 420.293
419.806	 422.619
427.104	 428.475
429.434	 432.378
430.304	 435.821
435.165	 440.771
435.370	 441.598
432.929	 442.257
441.782	 444.164
442.239	 445.087
436.944	 446.503
448.519	 450.113
460.066	 463.133
461.219	 464.545
463.395	 465.762
464.705	 469.225
468.712	 471.731
470.631	 475.060
473.006	 480.908
479.753	 482.391
481.190	 485.998
482.324	 486.791
479.995	 486.958
481.209	 487.674
484.380	 488.837
488.241	 489.334
486.952	 489.820
487.522	 493.016
490.303	 493.123
489.945	 493.674
486.859	 493.790
491.161	 493.871
491.511	 494.037
498.069	 500.024
497.392	 501.250
500.720	 502.474
501.342	 502.555
501.122	 503.028
506.143	 506.537
507.609	 508.698
508.048	 509.117
506.700	 510.398
510.076	 511.936
514.468	 516.344
522.112	 524.145
524.008	 524.869
524.361	 528.679
529.059	 532.139
530.962	 537.557
534.694	 541.954
536.133	 542.020
540.235	 543.383
543.371	 549.171
548.971	 550.708
549.693	 552.772
548.720	 552.813
555.010	 556.720
562.145	 565.179
563.059	 566.864
563.268	 569.569
564.740	 570.624
565.066	 572.465
563.225	 573.969
565.519	 574.097
570.307	 574.347
570.950	 578.310
574.305	 579.931
587.733	 588.974
589.015	 590.686
593.330	 595.648
598.969	 600.840
599.609	 603.592
602.098	 605.664
605.520	 608.264
606.495	 610.375
607.967	 612.832
613.110	 613.730
620.279	 623.044
623.335	 626.766
624.763	 628.427
633.555	 636.161
634.157	 640.058
634.364	 640.249
637.064	 643.491
641.075	 644.858
637.586	 647.402
641.812	 647.860
642.157	 648.266
642.076	 648.283
641.751	 649.252
645.945	 652.205
647.241	 653.572
650.941	 656.109
657.406	 658.488
658.921	 660.658
657.654	 660.695
659.110	 663.379
663.110	 664.384
659.519	 665.878
663.303	 666.327
666.697	 667.800
664.533	 673.537
675.739	 676.415
678.924	 681.122
680.143	 686.231
683.074	 687.213
684.028	 694.257
694.568	 695.921
695.600	 697.039
695.899	 699.602
697.745	 701.674
698.616	 703.054
704.801	 705.977
696.643	 708.616
706.798	 709.231
708.270	 712.475
712.566	 716.283
713.150	 717.576
715.744	 719.723
715.037	 720.222
716.369	 724.455
721.191	 726.624
726.604	 730.846
728.967	 731.925
735.623	 737.922
739.260	 741.262
738.861	 741.518
740.700	 743.865
744.050	 751.741
750.891	 752.197
755.498	 757.752
767.673	 769.579
770.311	 771.150
771.173	 772.095
771.820	 774.045
771.854	 775.088
773.418	 777.865
780.559	 785.990
796.107	 805.732
798.086	 806.210
801.793	 807.154
805.548	 808.653
807.931	 812.128
811.797	 816.724
815.308	 817.143
819.735	 822.279
823.442	 826.285
822.953	 829.384
823.789	 830.308
826.013	 831.716
830.367	 832.509
829.583	 833.532
832.557	 834.761
835.896	 837.689
834.264	 837.882
836.145	 838.736
839.043	 842.627
